time /s	I /mA	E /V
3.0400000E+00	1.4236E-02	1.8144E-01
3.0500000E+00	4.2277E-03	1.2254E-01
3.0600000E+00	-9.8852E-03	-4.9282E-02
3.0700000E+00	-1.0394E-02	-1.0497E-01
3.0800000E+00	4.0155E-03	3.0576E-02
3.0900000E+00	1.4081E-02	1.7845E-01
3.1000000E+00	6.0956E-03	1.4319E-01
3.1100000E+00	-8.6215E-03	-2.6982E-02
3.1200000E+00	-1.1286E-02	-1.0525E-01
3.1300000E+00	2.1446E-03	1.3230E-02
3.1400000E+00	1.3712E-02	1.7242E-01
3.1500000E+00	7.8911E-03	1.6184E-01
3.1600000E+00	-7.1954E-03	-3.3200E-03
3.1700000E+00	-1.2014E-02	-1.0291E-01
3.1800000E+00	3.9033E-04	-3.7693E-03
3.1900000E+00	1.3058E-02	1.6379E-01
3.2000000E+00	9.5688E-03	1.7814E-01
3.2100000E+00	-5.6732E-03	2.1631E-02
3.2200000E+00	-1.2367E-02	-9.7272E-02
3.2300000E+00	-1.5192E-03	-1.9367E-02
3.2400000E+00	1.2131E-02	1.5280E-01
3.2500000E+00	1.1078E-02	1.9180E-01
3.2600000E+00	-3.9438E-03	4.6950E-02
3.2700000E+00	-1.2508E-02	-8.8597E-02
3.2800000E+00	-3.3653E-03	-3.3679E-02
3.2900000E+00	1.0997E-02	1.3948E-01
3.3000000E+00	1.2387E-02	2.0246E-01
3.3100000E+00	-2.2234E-03	7.2285E-02
3.3200000E+00	-1.2360E-02	-7.6952E-02
3.3300000E+00	-5.1890E-03	-4.6345E-02
3.3400000E+00	9.7444E-03	1.2481E-01
3.3500000E+00	1.3326E-02	2.1009E-01
3.3600000E+00	-4.5241E-04	9.7589E-02
3.3700000E+00	-1.1976E-02	-6.2613E-02
3.3800000E+00	-6.8064E-03	-5.6674E-02
3.3900000E+00	8.2226E-03	1.0850E-01
3.4000000E+00	1.4024E-02	2.1477E-01
3.4100000E+00	1.3720E-03	1.2188E-01
3.4200000E+00	-1.1264E-02	-4.5295E-02
3.4300000E+00	-8.3677E-03	-6.4284E-02
3.4400000E+00	6.6400E-03	9.1185E-02
3.4500000E+00	1.4336E-02	2.1610E-01
3.4600000E+00	3.2695E-03	1.4521E-01
3.4700000E+00	-1.0328E-02	-2.5979E-02
3.4800000E+00	-9.7094E-03	-6.9282E-02
3.4900000E+00	4.9135E-03	7.3875E-02
3.5000000E+00	1.4376E-02	2.1444E-01
3.5100000E+00	5.1519E-03	1.6685E-01
3.5200000E+00	-9.1897E-03	-4.6287E-03
3.5300000E+00	-1.0829E-02	-7.1633E-02
3.5400000E+00	3.1673E-03	5.6236E-02
3.5500000E+00	1.4094E-02	2.0976E-01
3.5600000E+00	7.0236E-03	1.8683E-01
3.5700000E+00	-7.8993E-03	1.8674E-02
3.5800000E+00	-1.1624E-02	-7.0585E-02
3.5900000E+00	1.3336E-03	3.8940E-02
3.6000000E+00	1.3522E-02	2.0244E-01
3.6100000E+00	8.8309E-03	2.0411E-01
3.6200000E+00	-6.3849E-03	4.2639E-02
3.6300000E+00	-1.2133E-02	-6.6632E-02
