time /s	I /mA	E /V
3.2500000E+00	-1.7376E-03	1.1058E-01
3.2600000E+00	-1.2505E-02	-4.6290E-02
3.2700000E+00	-4.4819E-03	-6.0617E-03
3.2800000E+00	1.0578E-02	1.7446E-01
3.2900000E+00	1.1689E-02	2.3510E-01
3.3000000E+00	-3.7201E-03	8.9305E-02
3.3100000E+00	-1.2612E-02	-5.1607E-02
3.3200000E+00	-2.3643E-03	1.6963E-02
3.3300000E+00	1.1855E-02	1.9642E-01
3.3400000E+00	1.0154E-02	2.2879E-01
3.3500000E+00	-5.5401E-03	6.7970E-02
3.3600000E+00	-1.2383E-02	-5.2978E-02
3.3700000E+00	-3.2954E-04	4.1588E-02
3.3800000E+00	1.2871E-02	2.1576E-01
3.3900000E+00	8.4261E-03	2.1914E-01
3.4000000E+00	-7.1918E-03	4.7666E-02
3.4100000E+00	-1.1759E-02	-5.0284E-02
3.4200000E+00	1.7525E-03	6.7882E-02
3.4300000E+00	1.3644E-02	2.3208E-01
3.4400000E+00	6.4231E-03	2.0617E-01
3.4500000E+00	-8.7925E-03	2.8352E-02
3.4600000E+00	-1.0858E-02	-4.3636E-02
3.4700000E+00	3.7628E-03	9.4889E-02
3.4800000E+00	1.3976E-02	2.4474E-01
3.4900000E+00	4.3450E-03	1.9052E-01
3.5000000E+00	-1.0135E-02	1.1013E-02
3.5100000E+00	-9.6006E-03	-3.3338E-02
3.5200000E+00	5.7404E-03	1.2221E-01
3.5300000E+00	1.4008E-02	2.5372E-01
3.5400000E+00	2.2407E-03	1.7251E-01
3.5500000E+00	-1.1167E-02	-3.6388E-03
3.5600000E+00	-8.0285E-03	-1.9349E-02
3.5700000E+00	7.5571E-03	1.4881E-01
3.5800000E+00	1.3656E-02	2.5909E-01
3.5900000E+00	1.5127E-04	1.5253E-01
3.6000000E+00	-1.1963E-02	-1.5628E-02
3.6100000E+00	-6.2186E-03	-2.0172E-03
3.6200000E+00	9.2490E-03	1.7478E-01
3.6300000E+00	1.2870E-02	2.6009E-01
3.6400000E+00	-1.8494E-03	1.3190E-01
3.6500000E+00	-1.2416E-02	-2.4303E-02
3.6600000E+00	-4.2904E-03	1.8266E-02
3.6700000E+00	1.0730E-02	1.9878E-01
3.6800000E+00	1.1725E-02	2.5744E-01
3.6900000E+00	-3.8016E-03	1.1029E-01
3.7000000E+00	-1.2504E-02	-2.8940E-02
3.7100000E+00	-2.1966E-03	4.1271E-02
3.7200000E+00	1.1984E-02	2.2077E-01
3.7300000E+00	1.0122E-02	2.5078E-01
3.7400000E+00	-5.6505E-03	8.8938E-02
3.7500000E+00	-1.2257E-02	-3.0322E-02
3.7600000E+00	-1.1461E-04	6.6228E-02
3.7700000E+00	1.3023E-02	2.3974E-01
3.7800000E+00	8.3026E-03	2.4079E-01
3.7900000E+00	-7.3444E-03	6.8620E-02
3.8000000E+00	-1.1666E-02	-2.7294E-02
3.8100000E+00	1.9475E-03	9.2540E-02
3.8200000E+00	1.3768E-02	2.5575E-01
3.8300000E+00	6.3088E-03	2.2781E-01
3.8400000E+00	-8.8611E-03	4.9655E-02
3.8500000E+00	-1.0755E-02	-2.0628E-02
3.8600000E+00	3.9541E-03	1.1953E-01
3.8700000E+00	1.4161E-02	2.6840E-01
3.8800000E+00	4.2296E-03	2.1184E-01
3.8900000E+00	-1.0157E-02	3.2302E-02
3.9000000E+00	-9.4340E-03	-9.9615E-03
3.9100000E+00	5.8748E-03	1.4683E-01
3.9200000E+00	1.4174E-02	2.7705E-01
3.9300000E+00	2.0398E-03	1.9356E-01
3.9400000E+00	-1.1197E-02	1.7714E-02
3.9500000E+00	-7.8433E-03	4.3381E-03
3.9600000E+00	7.7110E-03	1.7349E-01
3.9700000E+00	1.3741E-02	2.8172E-01
3.9800000E+00	9.3894E-06	1.7388E-01
3.9900000E+00	-1.1920E-02	6.3386E-03
4.0000000E+00	-6.0494E-03	2.1935E-02
4.0100000E+00	9.3444E-03	1.9912E-01
4.0200000E+00	1.3018E-02	2.8277E-01
4.0300000E+00	-2.0467E-03	1.5292E-01
4.0400000E+00	-1.2357E-02	-1.9648E-03
4.0500000E+00	-4.0759E-03	4.2631E-02
4.0600000E+00	1.0856E-02	2.2309E-01
4.0700000E+00	1.1741E-02	2.7976E-01
4.0800000E+00	-3.9650E-03	1.3126E-01
4.0900000E+00	-1.2421E-02	-6.6082E-03
4.1000000E+00	-2.0337E-03	6.5591E-02
4.1100000E+00	1.2141E-02	2.4474E-01
4.1200000E+00	1.0151E-02	2.7277E-01
4.1300000E+00	-5.7758E-03	1.1026E-01
4.1400000E+00	-1.2163E-02	-7.6327E-03
4.1500000E+00	4.1827E-05	9.0889E-02
4.1600000E+00	1.3193E-02	2.6376E-01
4.1700000E+00	8.2524E-03	2.6280E-01
4.1800000E+00	-7.4703E-03	8.9641E-02
4.1900000E+00	-1.1539E-02	-4.3127E-03
4.2000000E+00	2.1067E-03	1.1721E-01
4.2100000E+00	1.3911E-02	2.7940E-01
4.2200000E+00	6.1810E-03	2.4913E-01
4.2300000E+00	-8.9686E-03	7.0616E-02
4.2400000E+00	-1.0583E-02	2.6629E-03
4.2500000E+00	4.0698E-03	1.4414E-01
4.2600000E+00	1.4339E-02	2.9174E-01
4.2700000E+00	4.0437E-03	2.3317E-01
4.2800000E+00	-1.0185E-02	5.4036E-02
4.2900000E+00	-9.2994E-03	1.3693E-02
4.3000000E+00	6.0525E-03	1.7147E-01
4.3100000E+00	1.4364E-02	3.0006E-01
4.3200000E+00	1.9054E-03	2.1484E-01
4.3300000E+00	-1.1245E-02	3.9327E-02
4.3400000E+00	-7.6732E-03	2.8310E-02
4.3500000E+00	7.8667E-03	1.9814E-01
4.3600000E+00	1.3950E-02	3.0473E-01
4.3700000E+00	-1.9249E-04	1.9488E-01
4.3800000E+00	-1.1957E-02	2.8034E-02
4.3900000E+00	-5.8531E-03	4.6278E-02
4.4000000E+00	9.5596E-03	2.2378E-01
4.4100000E+00	1.3122E-02	3.0541E-01
4.4200000E+00	-2.2285E-03	1.7388E-01
4.4300000E+00	-1.2364E-02	1.9999E-02
4.4400000E+00	-3.8800E-03	6.6918E-02
4.4500000E+00	1.1052E-02	2.4744E-01
4.4600000E+00	1.1849E-02	3.0205E-01
4.4700000E+00	-4.1317E-03	1.5227E-01
4.4800000E+00	-1.2389E-02	1.5690E-02
